Id,Name,Latitude,Longitude,Altitude,Ownership,Type,admin3Name,admin3Pcod,admin2Name,admin2Pcod,admin1Name,admin1Pcod,City,Kebele,Status
1063795,Sena Medium Clinic,8.766844700000000,38.936391899999997,1896.599975999999970,Private for profit,Clinic,Bishoftu town,ET040709,East Shewa,ET0407,Oromia,ET04,Bishoftu,Erer,Approved
1004616,Sena medium Clinic,8.018730700000003,39.862943399999999,2568.678954999999860,Private for profit,Clinic,Sude,ET040808,Arsi,ET0408,Oromia,ET04,Halila,"01",Approved
1064526,Sena Medium Clinic,7.370969700000000,40.193527199999998,2367.943000000000211,Private for profit,Clinic,Gasera,ET041106,Bale,ET0411,Oromia,ET04,Gasara,"01",Approved
1031102,Sena Medium Clinic,8.776077799999999,38.147561899999999,0.000000000000000,Private for profit,Clinic,Dawo,ET041304,South West Shewa,ET0413,Oromia,ET04,Busa,Busa 01,Approved
1036121,Sena Medium Clinic,8.834939300000000,38.374338000000002,2043.799999999999955,Private for profit,Clinic,Ilu,ET041305,South West Shewa,ET0413,Oromia,ET04,Teji,Teji-01,Approved
1037829,Sena Medium Clinic,8.530170900000000,37.969389100000001,2031.046875000000000,Private for profit,Clinic,Woliso town,ET041311,South West Shewa,ET0413,Oromia,ET04,Woliso,Burka Gudina,Approved
1031255,Sena Medium Clinic,7.355752000000000,38.680263500000002,1944.200000000000045,Private for profit,Clinic,Arsi Negele town,ET041799,West Arsi,ET0417,Oromia,ET04,Negele Arsi Town,Melka Shayite,Approved
1058937,Sena Medium clinic,7.137045500000000,40.709164500000000,1981.200000000000045,Private for profit,Clinic,Ginir town,ET042107,East Bale,ET0421,Oromia,ET04,Ginnir,Odaa,Approved
1059294,Sena Medium Clinic No.2,7.359860700000000,38.673492400000001,1920.400000000000091,Private for profit,Clinic,Arsi Negele town,ET041799,West Arsi,ET0417,Oromia,ET04,Nagele Arsi Town,Melka Shayit,Approved
1031816,Sena Pharmacy,9.588404000000001,41.859616500000001,1205.000000000000000,Private for profit,Pharmacy,Addis Ketema (DD),ET150109,Dire Dawa urban,ET1501,Dire Dawa,ET15,Dire Dawa,"3",Approved
1049731,Sena Primary Clinic,9.089755230000000,35.900620060000001,1825.000000000000000,Private for profit,Clinic,Gimbi,ET040103,West Wellega,ET0401,Oromia,ET04,Bikiltu Tokuma,Bikiltu Tokuma,Approved
1038262,Sena Primary Clinic,9.087475599999999,36.525251099999998,2067.899902000000111,Private for profit,Clinic,Nekemte town,ET040297,East Wellega,ET0402,Oromia,ET04,Nekemte,"06 Bakejama sub city",Approved
1049445,Sena Primary Clinic,8.537402900000000,36.776662100000003,1461.000000000000000,Private for profit,Clinic,Limu Seka,ET040401,Jimma,ET0404,Oromia,ET04,Mojo Werji,Mojo Werji,Approved
1049092,Sena Primary Clinic,7.787142700000000,36.361824200000001,1954.000000000000000,Private for profit,Clinic,Gera,ET040408,Jimma,ET0404,Oromia,ET04,Yukuro,Yukoro,Approved
1032020,Sena Primary Clinic,8.933179600000003,38.365712400000000,2067.787842000000182,Private for profit,Clinic,Ejere /Addis Alem,ET040511,West Shewa,ET0405,Oromia,ET04,Ejere,Amaro,Approved
1078547,Sena Primary Clinic,8.475206200000002,39.161204900000001,1616.000000000000000,Private for profit,Clinic,Adama,ET040703,East Shewa,ET0407,Oromia,ET04,Sire Robi,Sire Robi 01,Approved
1090028,Sena Primary Clinic,9.481327700000000,42.013278399999997,2097.266845999999987,Private for profit,Clinic,Haro Maya,ET041006,East Hararge,ET0410,Oromia,ET04,Maya Town,Amuma,Approved
1031306,Sena Primary Clinic,6.745355600000000,40.177815699999996,1110.799999999999955,Private for profit,Clinic,Berbere,ET041114,Bale,ET0411,Oromia,ET04,Haro Dumal,Haro Dumal,Approved
1059686,Sena Primary Clinic,3.535607100000000,39.044174699999999,1102.099999999999909,Private for profit,Clinic,Moyale (OR),ET041210,Borena,ET0412,Oromia,ET04,Moyale,"02",Approved
1035179,Sena Primary Clinic,8.674240299999999,38.408549899999997,2114.000000000000000,Private for profit,Clinic,Tole,ET041308,South West Shewa,ET0413,Oromia,ET04,Abebe,Abebe-01,Approved
1036271,Sena Primary Clinic,8.533951099999999,38.624733499999998,2196.871309999999994,Private for profit,Clinic,Sodo Daci,ET041314,South West Shewa,ET0413,Oromia,ET04,Tare,Tare 01,Approved
1010620,Sena Primary Clinic,8.531574400000000,36.516938900000000,1402.833000000000084,Private for profit,Clinic,Bedele Zuria,ET041622,Buno Bedele,ET0416,Oromia,ET04,Haro Tatessa,Haro Tatessa,Approved
1036454,Sena Primary Clinic,7.347362400000000,38.426411899999998,1660.099999999999909,Private for profit,Clinic,Shala,ET041702,West Arsi,ET0417,Oromia,ET04,Senbete,Senbete Shala,Approved
1005513,Sena Primary Clinic,7.071713500000000,38.781957100000000,2667.299805000000106,Private for profit,Clinic,Kofele,ET041704,West Arsi,ET0417,Oromia,ET04,Kofale,Kofele 01,Approved
1048876,Sena Primary Clinic,8.813930900000003,35.350995800000000,1573.939000000000078,Private for profit,Clinic,Lalo Kile,ET041811,Kelem Wellega,ET0418,Oromia,ET04,Adare Haro,Madale Kalisa,Approved
1064210,Sena Primary Clinic,9.496842600000001,37.281305600000003,2368.000000000000000,Private for profit,Clinic,Guduru,ET041903,Horo Gudru Wellega,ET0419,Oromia,ET04,Kombolcha,Kombolcha 01,Approved
1064093,Sena Primary Clinic,9.569980599999999,37.362448800000003,2306.000000000000000,Private for profit,Clinic,Abay Chomen,ET041905,Horo Gudru Wellega,ET0419,Oromia,ET04,Fincha,"01",Approved
1038763,Sena Primary Clinic,9.367781700000000,37.118479899999997,2339.000000000000000,Private for profit,Clinic,Jimma Genete,ET041906,Horo Gudru Wellega,ET0419,Oromia,ET04,Hareto,"01",Approved
1038825,Sena Primary Clinic,9.660212200000000,37.080613200000002,2527.599999999999909,Private for profit,Clinic,Horo Buluk,ET041912,Horo Gudru Wellega,ET0419,Oromia,ET04,Sekela,Sekela 01,Approved
1038702,Sena Primary Clinic,8.925055199999999,38.651346599999997,2270.000000000000000,Private for profit,Clinic,Sebeta town,ET042009,Finfine Special,ET0420,Oromia,ET04,,"1",Approved
1010607,Sena Primary Clinic,9.430720700000000,38.652441099999997,2547.900000000000091,Private for profit,Clinic,Sululta,ET042013,Finfine Special,ET0420,Oromia,ET04,Derba,Derba,Approved
1033999,Sena Primary Clinic,7.257817300000000,40.467068300000001,0.000000000000000,Private for profit,Clinic,Ginir,ET042103,East Bale,ET0421,Oromia,ET04,Dello Sabro,Dello Sabro,Approved
1038610,Sena PrimaryClinic,8.507085600000000,39.282462400000000,1575.934081999999989,Private for profit,Clinic,Adama town,ET040714,East Shewa,ET0407,Oromia,ET04,Adama,Torban oboo,Approved
1060374,Sena Yerosan Primary Clinic,8.982907500000000,37.639162499999998,2361.577189000000089,Private for profit,Clinic,Toke Kutaye,ET040517,West Shewa,ET0405,Oromia,ET04,Toke,"01",Approved
1010604,Senaele Health Center,13.068707099999999,39.703032000000000,2374.655000000000200,Public/Government,Health Center,Wajirat,ET010608,South Eastern,ET0106,Tigray,ET01,,Senal,Approved
1065314,Senaf Drug Store,8.505075700000003,39.282718799999998,1605.000000000000000,Private for profit,Pharmacy,Adama town,ET040714,East Shewa,ET0407,Oromia,ET04,Adama,Boku Shanan,Approved
1082977,Senaf Drug Store,7.617023200000000,39.490357199999998,2413.000000000000000,Private for profit,Pharmacy,Shirka,ET040814,Arsi,ET0408,Oromia,ET04,Gobesa,"02",Approved
1078754,Senaf Drug Store,7.190204400000000,39.429801500000004,2367.500000000000000,Private for profit,Pharmacy,Limu Bilbilo,ET040818,Arsi,ET0408,Oromia,ET04,ROOBEE GARJEEDAA,"01",Approved
1038335,Senaf Drug Store,8.538233999999999,37.970913799999998,2037.099975999999970,Private for profit,Pharmacy,Woliso town,ET041311,South West Shewa,ET0413,Oromia,ET04,Woliso,Ejersa,Approved
1084187,Senaf Medium Clinic,9.474819999999999,35.197216699999998,1611.400000000000091,Private for profit,Clinic,Babo,ET040111,West Wellega,ET0401,Oromia,ET04,Babo,Babo 02,Approved
1055627,Senaf Pharmacy,9.061217200000000,38.607791200000001,2644.000000000000000,Private for profit,Pharmacy,Burayu,ET042001,Finfine Special,ET0420,Oromia,ET04,Burayu,Gefersa Guje,Approved
1006094,Senaf Primary Clinic,9.089341100000000,36.548801699999999,0.000000000000000,Private for profit,Clinic,Nekemte town,ET040297,East Wellega,ET0402,Oromia,ET04,Fayinera,Fayinera,Approved
1038401,Senaf Primary Clinic,9.061263300000000,36.504668299999999,2072.300000000000182,Private for profit,Clinic,Nekemte town,ET040297,East Wellega,ET0402,Oromia,ET04,Nekemte,Haro Sorga,Approved
1010601,Senaf Primary Clinic,8.341237599999999,35.677022899999997,0.000000000000000,Private for profit,Clinic,Hurumu,ET040316,Ilu Aba Bora,ET0403,Oromia,ET04,Hurumu,Hurumu,Approved
1038903,Senaf Primary Clinic,9.686085000000000,37.540043300000001,1563.000000000000000,Private for profit,Clinic,Ababo,ET041904,Horo Gudru Wellega,ET0419,Oromia,ET04,Dadu,"1",Approved
1085923,Senait Drug store,13.476314000000000,39.541349099999998,2230.500000000000000,Private for profit,Pharmacy,Mekelle,ET010701,Mekelle,ET0107,Tigray,ET01,,Asmelash,Approved
1029098,Senait Medium Dental Clinic,9.031509000000000,38.754052600000001,2440.799805000000106,Private for profit,Specialty Clinic,Arada,ET140109,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"1",Approved
1089388,Senako Dental Specialty Clinic,8.995070900000000,38.766518099999999,2328.899902000000111,Private for profit,Specialty Clinic,Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1070655,Senana Gerara Health Post,7.853003300000000,38.186852199999997,2076.099854000000050,Public/Government,Health Post,Worabe town,ET072010,Siltie,ET0720,SNNP,ET07,,,Approved
1039378,Senaol Pharmacy,9.312630199999999,42.107880100000003,1981.700072999999975,Private for profit,Pharmacy,Abadir,ET130109,Harari,ET1301,Harari,ET13,Harar,"18",Approved
1040314,Senay  pharmacy,13.498601100000000,39.466922799999999,2051.000000000000000,Private for profit,Pharmacy,Mekelle,ET010701,Mekelle,ET0107,Tigray,ET01,,Selam,Approved
1036302,Senay Drug Store,7.397377200000000,36.231433099999997,1755.161000000000058,Private for profit,Pharmacy,Gimbo,ET110204,Kefa,ET1102,South West Ethiopia,ET11,Uffa,Uffa,Approved
1039993,Senay Health Post/ Endirkan Health post,12.774895100000000,39.433007000000003,2488.599999999999909,Public/Government,Health Post,Endamehoni,ET010405,Southern,ET0104,Tigray,ET01,,Endamehoni  Senay,Approved
1044213,Senay Internal medicine specialty center,8.989393500000000,38.759697500000001,2283.199999999999818,Private for profit,Specialty Center,Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1077494,Senay Medium Clinic,10.011071800000000,38.887601500000002,2177.699999999999818,Private for profit,Clinic,Merhabete,ET030502,North Shewa (AM),ET0305,Amhara,ET03,Fetera,Fetera,Approved
1044762,Senay Medium Clinic,6.602400600000000,38.421773100000003,1916.505852999999888,Private for profit,Clinic,Aleta Wondo town,ET160021,Sidama,ET1600,Sidama,ET16,,Meslamiya,Approved
1086090,Senay Speciality Clinic,14.165378100000000,38.898099600000002,1981.522999999999911,Private for profit,Specialty Clinic,Adwa town,ET010212,Central,ET0102,Tigray,ET01,,Maebel,Approved
1050028,Senayit Drug Store,11.323853500000000,36.408718899999997,1098.400000000000091,Private for profit,Pharmacy,Pawe,ET060206,Metekel,ET0602,Benishangul Gumz,ET06,Pawi,Mender 7,Approved
1034584,Senayit primary clinic,6.289563900000000,37.771035099999999,1227.500000000000000,Private for profit,Clinic,Mirab Abaya,ET071005,Gamo,ET0710,SNNP,ET07,,Mole,Approved
1066509,Senayit Primary Clinic,6.261836500000000,37.766093200000000,1229.000000000000000,Private for profit,Clinic,Mirab Abaya,ET071005,Gamo,ET0710,SNNP,ET07,,barena,Approved
1072189,Senayt Nega Perimay Clinic,12.585354799999999,36.776885399999998,995.700000000000045,Private for profit,Clinic,Adagn Ager Chaqo,ET031205,West Gondar,ET0312,Amhara,ET03,Negade Bahir,Negade Bahir,Approved
1010421,Senbate Shala Health Center,7.344790500000000,38.425619900000001,1638.900000000000091,Public/Government,Health Center,Shala,ET041702,West Arsi,ET0417,Oromia,ET04,Shala,Shala,Approved
1072292,Senbel Primary Clinc,10.145223000000000,39.788835900000002,2840.077999999999975,Private for profit,Clinic,Menze Mama Midir,ET030509,North Shewa (AM),ET0305,Amhara,ET03,,Bash,Approved
1048221,Senbele Health Post,5.112052100000000,36.548763600000001,1063.500000000000000,Public/Government,Health Post,Hamer,ET070704,South Omo,ET0707,SNNP,ET07,,,Approved
1075523,Senbeleat Health Post,9.269430000000000,39.389176599999999,2626.637798000000203,Public/Government,Health Post,Hagere Mariam,ET030516,North Shewa (AM),ET0305,Amhara,ET03,,Senbeleat,Approved
1025916,Senbero Health Post,8.022187199999999,38.976712700000000,1692.099999999999909,Public/Government,Health Post,Ziway Dugda,ET040806,Arsi,ET0408,Oromia,ET04,,Senbero,Approved
1025918,Senbero Rogicha Health Post,7.481660200000000,38.835553500000003,1850.000000000000000,Public/Government,Health Post,Heban Arsi,ET041783,West Arsi,ET0417,Oromia,ET04,Goljota,Rogicha,Approved
1072324,Senbet Debir Health Post,12.530631899999999,37.278304700000000,2027.000000000000000,Public/Government,Health Post,West Dembiya,ET031125,Central Gondar,ET0311,Amhara,ET03,,Senbet Debir,Approved
1024839,Senbet Dure Health Post,9.172784200000001,36.480505000000001,1815.799999999999955,Public/Government,Health Post,Sasiga,ET040211,East Wellega,ET0402,Oromia,ET04,Galo,Senbet Dure,Approved
1010422,Senbeta Senkele Health Center,7.210965300000000,38.209769100000003,1894.099999999999909,Public/Government,Health Center,Siraro,ET041701,West Arsi,ET0417,Oromia,ET04,Senbeta Senkele,Senbeta Senkele 01,Approved
1025920,Senbete Gobu Health Post,7.354506400000000,38.421467499999999,1651.000000000000000,Public/Government,Health Post,Shala,ET041702,West Arsi,ET0417,Oromia,ET04,Senbete,Senbete Gobu,Approved
1069598,Senbete Health Center,10.307037500000000,39.991574800000002,1409.000000000000000,Public/Government,Health Center,Jilye Tumuga,ET031003,Oromia,ET0310,Amhara,ET03,senebete,senebete,Approved
1035766,Senbete Health Post,7.674300300000000,35.971161100000003,2413.599999999999909,Public/Government,Health Post,Gewata,ET110203,Kefa,ET1102,South West Ethiopia,ET11,,,Approved
1025922,Senbete Lencho Health Post,7.202288800000000,38.213940299999997,1883.599999999999909,Public/Government,Health Post,Siraro,ET041701,West Arsi,ET0417,Oromia,ET04,Senbete,Senbete Lencho,Approved
1025921,Senbetea Sinkile 01 Health Post,7.208307700000000,38.208395400000001,1886.099999999999909,Public/Government,Health Post,Siraro,ET041701,West Arsi,ET0417,Oromia,ET04,Senbetea Sinkile,Senbetea Sinkile 01,Approved
1071230,Senbetgie Health Post,12.769375000000000,37.782841699999999,2555.599999999999909,Public/Government,Health Post,Wegera,ET031109,Central Gondar,ET0311,Amhara,ET03,,Senbetgie,Approved
1010423,Senbeti Health Center,8.230884000000000,41.355725300000003,1418.200000000000045,Public/Government,Health Center,Burqua Dhintu,ET040998,West Hararge,ET0409,Oromia,ET04,Senbeti,Senbeti,Approved
1055491,Senbeto Drug Store,9.348645200000000,34.530164300000003,0.000000000000000,Private for profit,Pharmacy,Begi,ET040116,West Wellega,ET0401,Oromia,ET04,Begi,Begi 01,Approved
1010424,Senbitu Health Center,7.247449300000000,40.005155299999998,2372.199999999999818,Public/Government,Health Center,Sinana,ET041109,Bale,ET0411,Oromia,ET04,Sanbitu,Sanbitu,Approved
1031331,Sendafa Drug Store,9.150405800000000,39.023337800000000,2543.299805000000106,Private for profit,Pharmacy,Sendafa town,ET042018,Finfine Special,ET0420,Oromia,ET04,Sendafa,Sendafa,Approved
1010614,Sendafa Health Center,9.155986900000000,39.030405899999998,2545.000000000000000,Public/Government,Health Center,Sendafa town,ET042018,Finfine Special,ET0420,Oromia,ET04,Sendafa,Sendafa,Approved
1065330,Sendafa Medium Cilinic,9.146055900000000,39.025092200000003,2539.399902000000111,Private for profit,Clinic,Sendafa town,ET042018,Finfine Special,ET0420,Oromia,ET04,Sendafa,Sendafa,Approved
1036158,Sendafa Primary Hospital,9.153576800000000,39.044655100000000,2535.991699000000153,Public/Government,Hospital,Aleltu,ET040617,North Shewa (OR),ET0406,Oromia,ET04,Sendafa,Sendafa,Approved
1073716,Sendeba Health Post,10.343089500000000,37.871191899999999,2502.500000000000000,Public/Government,Health Post,Aneded,ET030617,East Gojam,ET0306,Amhara,ET03,Ambere,Sendeba,Approved
1070795,Sendeba health post,12.175972000000000,37.714819900000002,1954.000000000000000,Public/Government,Health Post,Gonder Zuria,ET031110,Central Gondar,ET0311,Amhara,ET03,Sendeba,Sendeba,Approved
1035587,Sendke Health Post,8.018514700000003,37.758924000000000,1979.394530999999915,Public/Government,Health Post,Enemor Ener,ET070111,Guraghe,ET0701,SNNP,ET07,,Sendka,Approved
1036420,Senebet Perimer Clinec,7.680003400000000,35.970902299999999,2435.099999999999909,Private for profit,Clinic,Gewata,ET110203,Kefa,ET1102,South West Ethiopia,ET11,,,Approved
1076975,Senebo Health Post,10.719608400000000,37.580061399999998,2613.699999999999818,Public/Government,Health Post,Dega Damot,ET030707,West Gojam,ET0307,Amhara,ET03,Dembecha,Senebo kebele,Approved
1047709,Senegale Health Center,5.830620300000000,36.665975099999997,1914.500000000000000,Public/Government,Health Center,Boko Dawula,ET070710,South Omo,ET0707,SNNP,ET07,,,Approved
1047723,Senegale Health Post,5.830183500000000,36.663397799999998,1940.200000000000045,Public/Government,Health Post,Boko Dawula,ET070710,South Omo,ET0707,SNNP,ET07,,,Approved
1037278,Senena Health Post,8.020647400000000,38.345930500000001,1998.000000000000000,Public/Government,Health Post,Kibet town,ET072011,Siltie,ET0720,SNNP,ET07,,senena,Approved
1033616,Senenna korefcha Health Post,7.948966300000000,37.985949300000001,2781.592999999999847,Public/Government,Health Post,Geta,ET070113,Guraghe,ET0701,SNNP,ET07,,Senen,Approved
1069877,Senetel Health Center,11.517465100000001,38.830696000000003,2364.000000000000000,Public/Government,Health Center,Dawunt,ET030311,North Wello,ET0303,Amhara,ET03,,"09 Sentel",Approved
1067488,Sengeti Health Post,6.966768100000000,36.975336900000002,1852.099999999999909,Public/Government,Health Post,Isara,ET110405,Dawuro,ET1104,South West Ethiopia,ET11,,,Approved
1046665,Sengeti Primary Clinic,6.967925900000000,36.975864299999998,1847.500000000000000,Private for profit,Clinic,Isara,ET110405,Dawuro,ET1104,South West Ethiopia,ET11,,Senget,Approved
1041861,Sengeye Health Post,7.324237500000000,37.632353500000001,2576.700709000000188,Public/Government,Health Post,Duna,ET070207,Hadiya,ET0702,SNNP,ET07,,Sengeye,Approved
1064293,Sengo Health Post,8.076574400000000,38.977818900000003,1668.000000000000000,Public/Government,Health Post,Ziway Dugda,ET040806,Arsi,ET0408,Oromia,ET04,,Sengo,Approved
1064890,Sengo Yaya Health Post,7.543247900000000,39.478760399999999,2241.440999999999804,Public/Government,Health Post,Shirka,ET040814,Arsi,ET0408,Oromia,ET04,sango,Sango,Approved
1075299,Sengola Health Post,11.201013300000000,39.252365599999997,2659.000000000000000,Public/Government,Health Post,Tenta,ET030402,South Wello,ET0304,Amhara,ET03,Adjibar,"02 sengola",Approved
1055335,Seniya Drug Store,7.746629700000000,37.894373899999998,2655.224999999999909,Private for profit,Pharmacy,Mierab Azenet Berbere,ET072004,Siltie,ET0720,SNNP,ET07,,lera,Approved
